"SimulationNo","PercentVar","Rhat_k","Rhat_l","Rhat_s"
"952Mcmc.Rdata","Var_01",1.00981356110437,0.999464048918025,1.01301613471222
"964Mcmc.Rdata","Var_01",1.00343455773749,0.999308417436033,1.00333382114025
"976Mcmc.Rdata","Var_01",1.00076009350183,0.999247647444931,1.00116692104807
"988Mcmc.Rdata","Var_01",1.00097563596848,0.99926106041693,1.00227215038344
"101Mcmc.Rdata","Var_01",1.0067117027215,0.999398895953851,1.00787004165403
"113Mcmc.Rdata","Var_01",1.00438806574523,0.999319437369994,1.00543207155542
"125Mcmc.Rdata","Var_01",1.00351759660067,0.999328637283613,1.00348421554192
"137Mcmc.Rdata","Var_01",1.00555340796185,0.999356222418638,1.00740828200104
"149Mcmc.Rdata","Var_01",0.999432899370572,0.999210043368484,0.999633034346636
"161Mcmc.Rdata","Var_01",1.00221516519752,0.999286687310556,1.00238006662806
"173Mcmc.Rdata","Var_01",1.00307959737257,0.999307000834305,1.00350808192325
"17Mcmc.Rdata","Var_01",1.00887976527882,0.999434286696139,1.01175447145322
"185Mcmc.Rdata","Var_01",1.00333506288676,0.999335765722509,1.00511133827934
"197Mcmc.Rdata","Var_01",1.02898877467324,0.999942956450207,1.03544953984973
"209Mcmc.Rdata","Var_01",1.01347902923074,0.999568485505355,1.01348336581936
"221Mcmc.Rdata","Var_01",1.00013567892318,0.999236759546312,1.00058240527387
"233Mcmc.Rdata","Var_01",1.00431484008683,0.99935014719362,1.00602316590137
"245Mcmc.Rdata","Var_01",1.01532620055739,0.999604214968993,1.02218385988872
"257Mcmc.Rdata","Var_01",1.01175652401415,0.999532079320983,1.01287485832558
"269Mcmc.Rdata","Var_01",1.00123698137983,0.999266880549888,1.00157535982334
"281Mcmc.Rdata","Var_01",1.02854929107374,0.999980150268569,1.03146374179581
"293Mcmc.Rdata","Var_01",1.00526415270276,0.999362489745266,1.00576983235646
"29Mcmc.Rdata","Var_01",1.00570803448295,0.999398728989097,1.00875145552344
"305Mcmc.Rdata","Var_01",1.00281145188205,0.999287651700526,1.00319590236653
"317Mcmc.Rdata","Var_01",1.00802300747522,0.999412271539476,1.00984964852986
"329Mcmc.Rdata","Var_01",1.00091090293599,0.999252808235058,1.00242170634082
"341Mcmc.Rdata","Var_01",1.00909455802181,0.999430178400222,1.01008331081469
"353Mcmc.Rdata","Var_01",1.00310467717732,0.999295118204803,1.00375793010461
"365Mcmc.Rdata","Var_01",1.00607184721001,0.999361950701107,1.00831470345252
"377Mcmc.Rdata","Var_01",1.00610124666626,0.999398356344098,1.00661015691047
